"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_002048",670.154149898178,-1.26696327290133,0.17222148411347,-7.35659246825777,1.88664207743521e-13,1.64296735859174e-11
"NM_003527",104.01999417927,-2.56119008774098,0.349067326004909,-7.33723811120884,2.18046491635064e-13,1.87906106801759e-11
"NM_173084",324.043043072747,-1.51163506710643,0.206345464995866,-7.3257489188663,2.37568219484647e-13,2.02618750494483e-11
"NM_019058",1125.83394851861,-1.09732367406227,0.150528516762672,-7.28980592954585,3.10401823450599e-13,2.62036151572123e-11
"NM_021062",104.298630393429,-2.49878291966641,0.343060097587238,-7.28380519110354,3.24533556306693e-13,2.71198597103563e-11
"NM_007350",1658.78157633842,1.45737643504809,0.201209446889087,7.24308156292202,4.38602953896850e-13,3.62856223758864e-11
"NM_005320",226.879792175335,-1.80959593285457,0.250581671994138,-7.22158136488489,5.13864602795414e-13,4.20911075141234e-11
"NM_002867",6278.73697309631,1.042213065594,0.144598721250891,7.20762297604053,5.69370129822988e-13,4.61803831767214e-11
"NM_054110",225.55733788529,1.77648418319985,0.250011582574886,7.1056075278742,1.19794393656558e-12,9.62193222058933e-11
"NM_031479",85.6185297329206,-2.83961458399123,0.400581100514187,-7.08873828632027,1.35340190137224e-12,1.07660518558197e-10
"NM_014729",122.65988792007,-2.41603569898089,0.342135893521932,-7.06162593497667,1.64565501964135e-12,1.29661942642789e-10
"NM_024524",2512.81197846461,0.95536917466879,0.135523365793907,7.04947939473139,1.79588424437091e-12,1.40163682581892e-10
"NM_080593",252.106915112127,1.79962444510224,0.256108414635677,7.02680717329133,2.11313073822371e-12,1.6338252894696e-10
"NM_015473",1690.78019071577,0.977506267777651,0.139298488124289,7.01735015892972,2.26115439588227e-12,1.73208614047538e-10
"NM_153690",508.324002764637,1.34008603274933,0.191070365113725,7.0135734128718,2.323069811692e-12,1.76318867450715e-10
"NM_012310",74.2541556141321,-2.9410818882569,0.419880664258537,-7.00456615083843,2.47752345214122e-12,1.86332286541494e-10
"NR_131907",444.840380134684,1.2879658745504,0.18393847367245,7.00215593200998,2.52053316618842e-12,1.87859197152043e-10
"NM_030919",71.7132390404893,-2.98294891576635,0.427204184487316,-6.98248992889938,2.89993763425166e-12,2.14207000430036e-10
"NM_130386",2173.07147665241,-1.06130106430546,0.152346440581577,-6.96636600273679,3.25232369387251e-12,2.38110388667321e-10
"NM_001406",94.5447867339008,-2.5127762310671,0.363835066651752,-6.90636076998104,4.97244480024043e-12,3.60851191512185e-10
"NM_004370",4676.43340490555,-0.907409912188956,0.131888458488795,-6.88013130630417,5.97974170517861e-12,4.30177418495154e-10
"NM_000599",43100.8926502012,0.980234081407234,0.142548701691112,6.87648550830926,6.13471726231822e-12,4.37521688889299e-10
"NM_002609",4648.98351151029,-0.904136798184372,0.132128714359023,-6.84284867653848,7.7633648018111e-12,5.4894288038789e-10
"NM_003841",79.1626207051436,2.74286459338381,0.401341366711014,6.83424341692346,8.24389426717577e-12,5.77980824341908e-10
"NM_003525",173.179698626017,-1.78347291308133,0.262325200962831,-6.79870979431377,1.05560210165423e-11,7.33865225797097e-10
"NM_004431",334.418924248335,1.4983401677193,0.222222117249534,6.74253393975544,1.55647867776628e-11,1.07306234176337e-09
"NM_020130",700.473535353916,1.12334131009466,0.16677691487145,6.73559233878694,1.63263440449598e-11,1.11626317590043e-09
"NM_001012761",2972.20842469435,1.01571333665881,0.152293816160644,6.66943256308851,2.56794343157105e-11,1.7413603286383e-09
"NM_003463",436.647271944304,1.40200182787576,0.210342808761929,6.66531856319642,2.64091884843332e-11,1.77628631163324e-09
"NM_000557",276.578469118105,1.7218364609124,0.259402287215011,6.63770732092744,3.18599673119952e-11,2.12562507719465e-09
"NM_001846",4988.58064006668,-0.850713296243112,0.128411925992379,-6.62487763242179,3.47535954925422e-11,2.30013196407842e-09
"NM_001935",3027.64456578521,0.91041920081297,0.138226607979062,6.58642510384742,4.50542662019889e-11,2.95820590705599e-09
"NM_021052",253.584390606321,-1.57146276183647,0.239382800804278,-6.56464356067631,5.21574732249875e-11,3.3976281574041e-09
"NM_001080509",136.6296597351,2.23515445793529,0.3406279070339,6.56186534273847,5.31387931118288e-11,3.43450965167312e-09
"NM_003539",144.750830556074,-2.07921651862741,0.317216735009526,-6.55456124836846,5.58057074234987e-11,3.57891951561709e-09
"NM_139055",243.232171253802,-1.73963255472699,0.265476281958023,-6.55287373281078,5.64402380983073e-11,3.59176992144074e-09
"NM_000820",3860.29590287175,0.867971872295294,0.132531127970487,6.54919252244332,5.78490154957381e-11,3.65331988699421e-09
"NM_003530",273.620246862308,-1.47409654995401,0.225628993182,-6.53327628318119,6.43462829056063e-11,4.03285453392486e-09
"NM_022767",787.535832323929,1.1167200558501,0.171037887010005,6.52908004987675,6.61748784602226e-11,4.1162764624167e-09
"NM_001031804",362.843640985859,-1.5020542806496,0.230408957879647,-6.5190793555613,7.07402240783829e-11,4.36741696866016e-09
"NM_000640",43.0710358007795,4.39361193898842,0.678351484852422,6.47689588229363,9.36287513724907e-11,5.73770859336752e-09
"NM_003546",96.5508848129649,-2.28481451929562,0.353205317874457,-6.46879988400325,9.87843138134716e-11,6.00913697190331e-09
"NM_005092",102.621848002535,2.27256908528298,0.353805889923455,6.42320874243966,1.33431317701709e-10,8.05749847697983e-09
"NM_199511",1224.72494130872,-1.04917195878203,0.163439871401444,-6.41931463715506,1.36889223012893e-10,8.20640972453382e-09
"NM_016240",263.175258584728,-1.88284682276185,0.293824528408047,-6.40806549733337,1.47377599254555e-10,8.77161783189163e-09
"NM_000623",1020.39519655174,1.0481433275065,0.164214936399251,6.38275269283771,1.73932680437204e-10,1.02781790375499e-08
"NM_019050",4831.40261650024,0.922232161136166,0.145144137321999,6.35390569782516,2.09915551311317e-10,1.23165344397059e-08
"NM_006828",1971.78824915486,0.86841722143745,0.136735912634629,6.35105441361219,2.13844044264318e-10,1.2458674494357e-08
"NM_003524",239.980901215296,-1.51134606029654,0.238684796477359,-6.33197456478924,2.42043395198634e-10,1.40029720872608e-08
"NM_016206",4443.32879839027,-0.85126542185228,0.135259173080507,-6.29358735873389,3.10211793536161e-10,1.78220983883657e-08
"NM_005030",78.7594662539483,-2.67557820154301,0.425205575954634,-6.29243441960054,3.12525378020805e-10,1.78311893266629e-08
"NM_004760",789.728019529861,1.01009575473993,0.162599296008027,6.21217790936845,5.22552143224072e-10,2.96100950746078e-08
"NM_152718",53.2156057332555,3.23091603925924,0.520462878747323,6.20777421635829,5.37402843119682e-10,3.02444470825111e-08
"NM_052966",1418.77938238753,-0.971659865563853,0.156575164509035,-6.20570873171772,5.44509459135345e-10,3.04373429420723e-08
"NM_003713",1081.85309157416,-0.962194203798928,0.156221127764209,-6.15918101200249,7.31221091060087e-10,4.05999468881886e-08
"NM_006825",2955.9593221849,0.861366258552667,0.140624831041966,6.12527853132577,9.05251065438072e-10,4.99276137624611e-08
"NM_018440",220.256322613891,1.58598285743591,0.259975436926815,6.10051040276692,1.05730300517865e-09,5.79276010718079e-08
"NM_024745",84.541282800639,-2.37966312905451,0.390390732402306,-6.09559329037099,1.09032303110578e-09,5.93437002390667e-08
"NM_019107",1039.23786098844,0.909800073629661,0.149404584025761,6.08950575085962,1.13259796804742e-09,6.12417188866424e-08
"NM_003509",69.0417310039056,-2.44253666574555,0.403002202925248,-6.0608518961337,1.35402467778162e-09,7.27392607745929e-08
"NM_005730",2522.71957350777,-0.795038634815227,0.133255225262378,-5.96628487363107,2.42716378732336e-09,1.29547909758233e-07
"NM_005584",900.706074050959,-0.93771247409512,0.157336521403677,-5.95991614489328,2.52367400893518e-09,1.33835609461031e-07
"NM_003535",73.2540681528618,-2.35544165993168,0.395542381564459,-5.95496657176249,2.60124994360846e-09,1.37070960404285e-07
"NM_003521",44.3001035093015,-3.31538736174462,0.561934058409281,-5.89995803267343,3.63594044497621e-09,1.9038060317271e-07
"NM_001206602",298.817242306367,-1.22494626373496,0.207854074606674,-5.89329925840016,3.78559918051756e-09,1.969702013863e-07
"NM_003507",1065.83027029339,-0.876093674887363,0.148894303932729,-5.88399725004378,4.00474494330927e-09,2.07070343224985e-07
"NM_004454",311.375079710158,1.23978164216478,0.211000882304109,5.87571781040194,4.21014988891615e-09,2.16302275483913e-07
"NM_021928",1095.25699036177,0.917541020812546,0.156184633999934,5.87472017774126,4.23558184798669e-09,2.16302275483913e-07
"NM_005733",315.877881241243,-3.52968092358979,0.601372516763659,-5.86937517960596,4.37440537880748e-09,2.22021200606591e-07
"NM_016343",659.043497804263,-3.04788331029403,0.520689415006493,-5.85355342830623,4.81179577094225e-09,2.42731624469544e-07
"NM_000270",133.987411366661,1.71088203271051,0.292518048347866,5.84880844916586,4.95106841926976e-09,2.48243569894659e-07
"NM_138383",697.506749963605,-0.978559519002038,0.167685299015237,-5.83569057483755,5.35682283820141e-09,2.66969851448435e-07
"NM_173475",477.517337857397,1.07746604552552,0.184723998982419,5.83284278957208,5.44909046870493e-09,2.69877402654607e-07
"NM_001086521",313.741588429114,1.19577404207798,0.205040677997098,5.83188689073152,5.48040658116451e-09,2.69877402654607e-07
"NM_014932",141.927860417766,-1.62575550445002,0.279520689848156,-5.81622600220819,6.0191075105518e-09,2.94651339850858e-07
"NM_145176",174.744822240307,-1.49467819918096,0.257182455997485,-5.81174245880744,6.18259056039343e-09,2.99259092970527e-07
"NM_003247",11909.2363388617,-0.720617474903493,0.123995086289264,-5.81166154618731,6.18558018831863e-09,2.99259092970527e-07
"NR_027337",221.888535885111,-1.3497503532658,0.232795274761101,-5.7980143911896,6.71046947149596e-09,3.22765778707477e-07
"NM_014331",758.740698095473,-1.00111145708746,0.172868767864285,-5.79116441596555,6.99001076774939e-09,3.34267971569889e-07
"NR_034081",1107.69140315117,0.863224432638093,0.14912905138163,5.78843910452467,7.10434946237955e-09,3.37783236219919e-07
"NM_002360",423.704694674837,1.08696132395181,0.187947143370229,5.78333516785969,7.32339439826235e-09,3.46208239181854e-07
"NM_003115",1143.12995399208,0.886862408915831,0.153701583657825,5.77002778897967,7.92584613016447e-09,3.72559801334379e-07
"NM_015559",324.459134237364,-1.17096439812086,0.203960453966604,-5.74113449616363,9.40443586822513e-09,4.39564395128963e-07
"NM_016337",189.632234056325,-1.45825109999925,0.254368217635101,-5.73283531078225,9.87655225613541e-09,4.59037734915777e-07
"NM_001165",48.2683567038942,2.84496876460163,0.498279161811218,5.70958808363634,1.13249933248477e-08,5.23417149589189e-07
"NM_020696",360.94278269562,-1.19383641991783,0.209235332356203,-5.70571139431382,1.15858165835926e-08,5.32497003311455e-07
"NM_019886",79.4013919775532,2.16111630791318,0.379042381865549,5.70151627181298,1.18746397929454e-08,5.42756326005729e-07
"NM_003335",468.083823433877,-1.1336293588779,0.199970718851145,-5.66897676515209,1.43652843892107e-08,6.52988998637036e-07
"NM_003522",135.547302734122,-1.75642285134751,0.310848507319636,-5.65041430146369,1.60061589659006e-08,7.23600836748062e-07
"NM_002356",6803.7305297405,-0.792417254259784,0.140589463687689,-5.63639147255083,1.73650385204617e-08,7.80766106955322e-07
"NM_004073",243.321194111812,1.332659869479,0.237691892032308,5.60666944961614,2.06257036923418e-08,9.2235917106348e-07
"NM_001080471",282.509116118187,-1.31390358143405,0.235129534331063,-5.58799890950352,2.29701086447547e-08,1.02167585386051e-06
"NM_080596",92.0561385946905,-1.91806740310507,0.343335844315539,-5.5865632291579,2.31607246672064e-08,1.02464532177432e-06
"NM_203371",392.360653945312,-1.24099387779213,0.222253781835344,-5.58367946562779,2.35482537646913e-08,1.03624842231538e-06
"NM_181783",1280.17784289018,0.845280366015827,0.151873319890173,5.56569360982622,2.611116863614e-08,1.14295078373961e-06
"NM_207499",42.1275580199315,3.00593186635696,0.54067193578037,5.55962251308347,2.70358760574464e-08,1.16684723933735e-06
"NM_001452",212.505196405263,-1.36042475732041,0.244705539213351,-5.5594358905554,2.70647987005323e-08,1.16684723933735e-06
"NM_016399",275.745866132529,1.22686520184548,0.220685546100435,5.55933645643981,2.70802211957901e-08,1.16684723933735e-06
"NM_006435",1151.57514969849,-0.877221093938824,0.157902194910015,-5.55547118543052,2.76863886480779e-08,1.18678493930336e-06
"NR_026825",102.799822374732,1.78629357275559,0.322820406170844,5.53339732746089,3.14086870301872e-08,1.33940241134401e-06
"NM_018304",122.848994329957,-1.84454736070796,0.333439038547271,-5.53188783396297,3.16802474065235e-08,1.34405480407266e-06
"NM_173515",211.356048112949,-1.31947824321606,0.238573510360574,-5.53069886603017,3.18957469547432e-08,1.34629344161526e-06
"NM_000297",2149.55984460839,0.776036930413958,0.140584924046909,5.52005796976509,3.38887845475833e-08,1.42315692671145e-06
"NM_203394",106.493175398994,1.81871845735513,0.329830608268221,5.51409848499,3.50572259364686e-08,1.46479005137578e-06
"NM_004065",1080.344483523,1.14681344618598,0.208276548502887,5.506205352592,3.66650815990997e-08,1.52427246266006e-06
"NM_022842",130.032877667497,1.61967125615895,0.294363638987118,5.50228031468871,3.74910237306336e-08,1.55081619661766e-06
"NM_020814",270.164277388179,1.23549329684861,0.22493632376977,5.49263576528078,3.95978926810161e-08,1.62981774204003e-06
"NM_003533",94.924234566767,-1.84057541434832,0.335342853956834,-5.48863765137884,4.05045557397333e-08,1.65888212690502e-06
"NR_028370",330.982968189857,1.23799674880665,0.225684150452827,5.48552809899433,4.12236020464688e-08,1.68001408734205e-06
"NM_001013732",46.7405450858733,2.78091059191913,0.508503593640078,5.46881207271757,4.53061800466976e-08,1.83734327218789e-06
"NM_000710",134.543973459935,1.56863147166116,0.287345989671626,5.45903380608779,4.78732610183972e-08,1.93197799222049e-06
"NM_003540",257.352677308214,-1.26460062984353,0.231994391938883,-5.45099654898848,5.00883424803808e-08,2.00969034132405e-06
"NM_004419",230.77769743587,1.27053944488654,0.233113648457909,5.45030054349626,5.02847698119278e-08,2.00969034132405e-06
"NM_002705",323.978713236203,-1.26947066828444,0.233029538676947,-5.44768133470122,5.10306789872751e-08,2.0296961887583e-06
"NM_052943",61.9846262090398,-2.30907677487887,0.424632090225388,-5.43782918915349,5.39336415800808e-08,2.13489481718664e-06
"NM_016545",618.985122637192,0.938600129390131,0.173021115398911,5.42477215700598,5.80285116608783e-08,2.2860470331926e-06
"NM_014344",174.308878844507,1.38958459668187,0.257147313666243,5.40384644455374,6.52267895174817e-08,2.55744658615226e-06
"NM_178448",36.1070495850655,-3.32854598537258,0.61725209894206,-5.39252274893442,6.947530049957e-08,2.71117528789124e-06
"NM_014467",408.141840637412,1.03749331250731,0.192651833741295,5.38532798966515,7.23126610817997e-08,2.80865091610201e-06
"NM_001761",127.714105339585,-1.61827079649283,0.300653353377417,-5.38251370993816,7.34527804225929e-08,2.83960211418743e-06
"NM_014746",37.3992541569952,-3.17379622814723,0.593222887641409,-5.35009065608696,8.79101830060549e-08,3.38270206515857e-06
"NM_003276",141.182264445482,-1.53858455247014,0.287829174177911,-5.34547811862576,9.01786922048211e-08,3.45392741023373e-06
"NM_001553",791.629087488321,0.921540226427526,0.172638890357966,5.33796425890318,9.39959817389141e-08,3.58354265864533e-06
"NM_018181",757.999580426843,-0.977802815507274,0.183396233518181,-5.33164065995029,9.73293884517329e-08,3.6936056452348e-06
"NM_024312",1032.75955148968,0.82483434529794,0.154850521467198,5.32664880610471,1.00041325652554e-07,3.77918669919441e-06
"NM_014762",1465.0037632621,-0.785954508093613,0.147684461983462,-5.32184968911371,1.02717430613754e-07,3.86264228848904e-06
"NM_003495",56.756946216902,-2.31692493847901,0.435961965792616,-5.31451163237748,1.06943750896667e-07,4.00337398718611e-06
"NM_003519",107.433944350239,-1.6847558948851,0.31762249372234,-5.30427135415,1.13123933244664e-07,4.20763582817946e-06
"NM_001010887",47.9478625510651,2.85028525176717,0.537404509254266,5.30379854036281,1.13417477297718e-07,4.20763582817946e-06
"NM_003543",406.063238527575,-1.09782767320102,0.207884955108494,-5.28093854905504,1.28523795696301e-07,4.74677393658704e-06
"NM_024769",2087.75024019972,0.71316906907945,0.135201699423912,5.27485284665971,1.32862654217109e-07,4.88521217039173e-06
"NM_001647",868.158433172911,2.42910883009334,0.461473856938807,5.2638059416992,1.4110338857401e-07,5.16525811359639e-06
"NM_003523",75.3520240658425,-1.996012534898,0.381939637533913,-5.22598949872223,1.73226191039547e-07,6.31321708577168e-06
"NM_020724",322.139607360265,-1.13230458328209,0.217170113170505,-5.21390612525535,1.8490506676309e-07,6.70929656724141e-06
"NM_012098",1103.88257265027,-0.895887351874413,0.171891180276868,-5.21194485040706,1.86871108054411e-07,6.75102479010541e-06
"NM_032849",187.7852505398,1.28631549827472,0.247176782803252,5.20403042586164,1.95012056992718e-07,7.01449890217721e-06
"NM_002337",232.873089806228,1.17758757756348,0.226558542478322,5.19771872065322,2.01749093625383e-07,7.22541234442766e-06
"NM_000214",233.92582207157,-1.28151281144098,0.246633411492577,-5.19602272735683,2.03597378743575e-07,7.26017721700687e-06
"NM_020354",532.495927092554,0.921444583472307,0.177378081253033,5.19480522600675,2.04934285160709e-07,7.27648644263753e-06
"NM_022068",344.709926372755,-1.02898547048869,0.198914374762547,-5.173007087683,2.30356272067181e-07,8.14417708893927e-06
"NM_004560",147.484855780971,-1.48912571425235,0.288229176792298,-5.16646416863423,2.3856391072852e-07,8.39846482322147e-06
"NM_003620",298.45931288023,1.19337247311012,0.231036886583818,5.16528979746781,2.40066682132719e-07,8.41555788679653e-06
"NM_003518",325.186903452584,-1.13962405910265,0.221177056962503,-5.152541926154,2.56979140043149e-07,8.97041529779314e-06
"NM_002998",906.408486273105,-0.791653198130376,0.154089989869541,-5.13760302535305,2.78264920385644e-07,9.67262893424552e-06
"NM_020927",50.6239930535631,-2.43320945328269,0.47463679434358,-5.12646613638078,2.95231128441092e-07,1.02194440401387e-05
"NM_003204",2086.15610573962,0.727277004288599,0.141953650011237,5.12334134579159,3.00168225783059e-07,1.03125713701886e-05
"NM_032623",287.138320247794,1.08548236532922,0.211876400652116,5.12318673523008,3.00414565479928e-07,1.03125713701886e-05
"NM_052920",188.983021998169,-1.30144345228707,0.255513425167215,-5.09344450858253,3.51615998000285e-07,1.20203270721337e-05
"NM_017709",135.351365306719,-1.78626042476303,0.351529640685867,-5.08139348157915,3.74676092943424e-07,1.27559478062591e-05
"NM_000963",944.444502466696,0.859202691427708,0.169368882254627,5.0729666511939,3.91661159369666e-07,1.3279560538792e-05
"NM_003107",250.229166948573,-1.20612790721627,0.238143367785525,-5.06471340534048,4.09015214966813e-07,1.38113586670222e-05
"NM_001010883",181.966525190408,-1.31332216947039,0.259640588132087,-5.05823137637582,4.23162807856861e-07,1.42309996317066e-05
"NM_006486",1139.75711079002,0.791019053117962,0.156795043996941,5.04492382510123,4.53702084821055e-07,1.51962645656866e-05
"NM_003514",108.041173362038,-1.61495091444659,0.320472899490405,-5.03927451280462,4.67299823258181e-07,1.55885945073183e-05
"NM_015920",1700.10124770605,0.734310326354919,0.145879663449548,5.03367165094178,4.81173565937994e-07,1.59869434176909e-05
"NM_012328",242.766083292161,1.24412135219602,0.247310664970473,5.03060129794468,4.88943972969745e-07,1.61801339535148e-05
"NM_016275",930.747179342411,0.778999945426462,0.155019062685361,5.02518807643408,5.02939401542963e-07,1.65769628245615e-05
"NM_003538",57.9010600738511,-2.18245673756766,0.435259321028915,-5.01415278691454,5.32676478027851e-07,1.74569188177626e-05
"NM_003108",82.2913174810857,-1.85229182693236,0.36944409368959,-5.01372699840389,5.33857181299884e-07,1.74569188177626e-05
"NM_005014",31.0394577821226,-3.23924614646243,0.646288892154421,-5.01207151443423,5.38471830619882e-07,1.75384939162137e-05
"NM_003004",401.611858905274,-1.11039606305579,0.22173027073627,-5.0078686115732,5.50360815973272e-07,1.78554314923407e-05
"NM_002053",459.821582335533,-0.925496861321202,0.185909707110268,-4.97820622552144,6.4176257898153e-07,2.07394602184148e-05
"NM_020242",72.1923701088908,-2.01067506809064,0.404372080936333,-4.97233899886183,6.61499016646028e-07,2.12940909132786e-05
"NM_002293",14567.8769144868,0.679717786883885,0.136835210936474,4.96741870920524,6.7849985404625e-07,2.1756702684204e-05
"NM_024665",1827.30050926436,-0.682520227999612,0.137530023711359,-4.96269984968557,6.95199732961109e-07,2.22061289219585e-05
"NM_000885",894.642863804615,-0.772149504960988,0.156084515604072,-4.94699619608418,7.53674487256899e-07,2.39813424349089e-05
"NM_178505",56.3947923737058,-2.19865483663773,0.445531314461447,-4.9349052811146,8.01896666032853e-07,2.54179736325279e-05
"NM_001466",257.848411684707,-1.08506077867217,0.220434047472256,-4.92238286741408,8.54967383214064e-07,2.69967372569845e-05
"NM_022117",517.214969219242,0.864016483787311,0.175997107019682,4.90926526247211,9.14182530977686e-07,2.87567759649369e-05
"NM_002593",3888.39670507148,-0.796926233658132,0.162367581552895,-4.90816101364739,9.19343649634822e-07,2.88095833842003e-05
"NM_016306",527.081693636009,0.855599905701356,0.174901346082552,4.89190006174978,9.98671535187126e-07,3.11773947569928e-05
"NM_001605",2488.63687153846,-0.68388789366699,0.14016347994101,-4.87921599802471,1.06508370034814e-06,3.31257047104517e-05
"NM_001430",2175.43696473166,0.671908738835993,0.137984418474035,4.86945371272067,1.11907192495604e-06,3.46744645511661e-05
"NM_014865",612.577847962118,-1.03300936542079,0.212203315826022,-4.86801707786563,1.12723591034853e-06,3.47970995757964e-05
"NM_007038",161.023611146206,-1.33128919283758,0.273637699642974,-4.86515269853008,1.14368474138112e-06,3.51736203176432e-05
"NM_021058",164.404520800632,-1.30086302037274,0.267465058147321,-4.86367463990837,1.15226265383526e-06,3.5306181241404e-05
"NM_001001791",99.9528926546156,1.60272945194999,0.330534015577806,4.84890926928735,1.24142182264329e-06,3.7897722283129e-05
"NM_205855",233.333769727477,1.14246700146432,0.235863436815558,4.84376475170976,1.2740176535102e-06,3.87498089981245e-05
"NM_001040709",415.088760695224,-1.0756279789985,0.222253728142483,-4.83963975762392,1.30074692675201e-06,3.93250881127163e-05
"NM_005761",102.312796687901,-1.61143352800168,0.333028578213928,-4.83872446215873,1.30675059038537e-06,3.93250881127163e-05
"NR_003136",169.665304800371,1.24280158311072,0.256848439233652,4.8386573296642,1.30719197763774e-06,3.93250881127163e-05
"NM_005066",1107.69834072893,-0.711692630840339,0.147180203968473,-4.83551871549782,1.32798878501657e-06,3.97321932333116e-05
"NM_198404",23.058485452881,4.92706177300794,1.01900520727817,4.83516839542798,1.3303296900311e-06,3.97321932333116e-05
"NM_001033886",28.9372258393627,-3.27252519233311,0.677720440318071,-4.8287243495227,1.37410463353541e-06,4.08919699037353e-05
"NM_005842",219.711230905096,1.11271554090283,0.231824716091462,4.79981409947606,1.58812977640425e-06,4.70917478143095e-05
"NM_012434",565.66041903304,0.890316780771332,0.185545675148589,4.79836988956141,1.59962166600213e-06,4.72631072958416e-05
"NM_002825",392.792928937377,-0.992025567723753,0.207450639048938,-4.78198366740019,1.73573784808885e-06,5.11023459688222e-05
"NM_000930",60.7852232244664,2.18065214570099,0.456084594933002,4.78124490484341,1.74212969589947e-06,5.11086488445969e-05
"NM_020154",333.902143033404,0.956732793566507,0.200584203827699,4.76973149086224,1.84471643369582e-06,5.39269931306202e-05
"NM_002994",22.2158072610819,4.85576335398821,1.01920973057926,4.7642435195634,1.8956346218156e-06,5.52203705150721e-05
"NM_003844",49.3759965151014,2.24407556020335,0.471481178171301,4.75962915191499,1.93948987193238e-06,5.62996481070055e-05
"NM_198516",47.3132207747921,2.27809029662599,0.479130362537424,4.75463563728556,1.98804633777248e-06,5.75073683650061e-05
"NM_017633",983.970586770893,0.736904136339429,0.155271629927482,4.74590327082669,2.07577899321067e-06,5.96973271971846e-05
"NM_003513",81.3989464271351,-1.6897003470448,0.356051051019498,-4.74566875229436,2.07818569234729e-06,5.96973271971846e-05
"NM_000216",28.8893841906257,3.1272789838642,0.659929922116492,4.73880465040069,2.14982630520209e-06,6.1541567553415e-05
"NM_175061",195.713157062821,-1.1938541252429,0.251971550187657,-4.73805127743104,2.15783217554826e-06,6.1557743407968e-05
"NM_031217",115.122580748169,-1.45687042756898,0.30935927834304,-4.70931544504542,2.48550151302427e-06,7.06616976537792e-05
"NM_005325",60.91419458112,-1.94837763838242,0.414392176600051,-4.70177225440935,2.5791307899148e-06,7.30724281676888e-05
"NM_015131",832.368864352682,0.73698404780488,0.156846103574367,4.69877179610932,2.61730704033002e-06,7.39009595380554e-05
"NM_001206",775.103519400919,-0.820820327094232,0.174834124350594,-4.69485193547368,2.66799903175579e-06,7.50760407813456e-05
"NM_020964",1803.29681241101,0.784682506966315,0.167743161613871,4.67788075184001,2.89855019949276e-06,8.10967157016257e-05
"NM_002358",63.8962731264955,-1.90360825987014,0.406956711249784,-4.6776676910526,2.90156265534645e-06,8.10967157016257e-05
"NM_006442",1148.08604516496,0.68662519255185,0.147015568506575,4.67042504087682,3.00577152414505e-06,8.37264236338453e-05
"NM_133494",4420.38150601883,0.595659052769562,0.127844073963531,4.6592621331786,3.17344870999121e-06,8.81004737508634e-05
"NM_022153",1167.17809996192,-0.736798493693926,0.158322800587928,-4.65377375184018,3.25914408560096e-06,9.01769197999221e-05
"NM_022772",417.392931395972,0.891458974207214,0.191685030076212,4.65064472615717,3.30898937007505e-06,9.1250896862103e-05
"NM_030792",92.9601520837412,-1.58580476283219,0.341898726613414,-4.63822950889567,3.51406445173451e-06,9.65842365754139e-05
"NM_006829",504.527390052255,0.857846902331995,0.185083295344927,4.63492343127608,3.57069623313871e-06,9.78157944925713e-05
"NM_003945",1732.91026330821,0.665128423969248,0.143844326175099,4.62394618999154,3.76507576716739e-06,0.000102800237035564
"NM_001423",1935.5799692243,0.691855101404811,0.149685943636247,4.62204455941496,3.79976366546699e-06,0.000103406068435554
"NM_080874",217.331541244147,1.16835117896102,0.252988739906458,4.61819438838666,3.87093551478943e-06,0.000104997539389682
"NM_001190702",31839.824869931,-0.732481585539643,0.159093961896195,-4.6040816182425,4.14289975315705e-06,0.000112007221104145
"NM_198827",989.648910045362,-0.842592795232686,0.183397988209978,-4.59434044755157,4.34120135729022e-06,0.0001169861851103
"NM_003851",348.765864261351,1.07404515464306,0.234095765269816,4.58805888011314,4.47386468943381e-06,0.000120169748622357
"NM_021110",74.3697592126018,-1.77366015793537,0.386718970916493,-4.58643172775293,4.50885751812269e-06,0.000120717728956081
"NM_004657",219.038354734107,1.1334050137239,0.247296498932051,4.58318261123188,4.57951773707433e-06,0.000122214033028439
"NM_000158",1412.28866541784,0.654345976884324,0.142803884275681,4.58213010243558,4.60263378588848e-06,0.000122435978490853
"NM_005628",540.955030291353,-0.793884436434414,0.173964174787359,-4.56349381937286,5.03092915993591e-06,0.000133400246603044
"NM_003529",100.120004323589,-1.55359968578779,0.340615575040497,-4.56115280577841,5.08735406957934e-06,0.000134465432005207
"NM_020133",97.0772076001673,-1.51332682149586,0.332379789371257,-4.55300493558447,5.28850319158014e-06,0.00013933690096797
"NM_003258",206.397633207901,-2.90632012181438,0.638696252690036,-4.55039482316305,5.35453471134995e-06,0.000140628779895232
"NM_007126",3548.47534609635,0.589299087156449,0.12957189171939,4.54804726037863,5.41459779243987e-06,0.000141756226382453
"NM_006329",1292.68516032933,-0.686717302069986,0.151045740671681,-4.54641950852931,5.45662240586602e-06,0.000142405795469178
"NM_030820",41.57243465699,-2.30707561457415,0.507550931612867,-4.54550562490913,5.48035335376469e-06,0.000142575356275771
"NM_004850",1375.21012447379,-0.65189911242739,0.143545789687296,-4.54140183315376,5.58814050491124e-06,0.000144586304850628
"NM_001424",771.576964545035,-0.740181877798942,0.162991371384843,-4.54123351138191,5.59260456330244e-06,0.000144586304850628
"NM_021203",747.32371898598,0.766451429595732,0.168934254711403,4.53698056030786,5.70653644608272e-06,0.0001470721994344
